,Unnamed: 0,ID,FULL TEXT,CREATED AT
138,55,1326844313884647424,   පොලිස් මාධ්‍ය ප්‍රකාශක නියෝජ්‍ය පොලිස්පති අජිත් රෝහණගේ විශේෂ ප්‍රකාශය 69       ,2020-11-12 11:08:30
139,56,1326842043205758977, සේවාව යථා තත්වයට පත්කිරීමට  සමාගම කටයුතු කරයි    4,2020-11-12 10:59:29
140,57,1326796390727639041,"මාධ්‍ය නිවේදනය හා මාර්ගෝපදේශ මාලාව  මධ්‍යම පරිසර අධිකාරිය

                  54",2020-11-12 07:58:04
141,58,1326785792275075072,කඩුවෙල මංචි කම්හලෙන් ආසාදිතයින් 04 ක් 05    ,2020-11-12 07:15:58
142,59,1326779483718889472,"20201112 දිනට අදාළ කොවිඩ්19 වෛරසය සම්බන්ධ ප්‍රස්ථාරික නිරූපණය

                   6",2020-11-12 06:50:53
143,60,1326778683290505217,"නිවාඩුවට යමු උඩ දියලුම

5

    19       19     ",2020-11-12 06:47:43
144,61,1326691189265891329,කැමරා 8ක් සහිත ඡංගම දුරකථනයෙන් වෙනුවෙන්  බලපත්‍රයක් ලබා ගැනීමට චීන සමාගමක් කටයුතු කරයි    5,2020-11-12 01:00:02
145,62,1326532636706185218,  1  එක මගින් බළගැන්වෙන   පරිගණක මාදිලියක් එළිදැක්වීමට  සමාගම කටයුතු කරයි    56,2020-11-11 14:30:01
146,63,1326517536939155456, සමාගමෙහි   එකෙහි පළමු   එක දෙසැම්බර් 18 වනදා නිකුත් කිරීමට සූදානම් වන ලකුණු    2,2020-11-11 13:30:00
147,64,1326513815886979076,"අග්‍රාමාත්‍යතුමාගේ ප්‍රධානත්වයෙන් දීඝවාපී චෛත්‍යයේ ප්‍රතිසංස්කරණ කටයුතු ඇරඹෙයි

             244",2020-11-11 13:15:13
148,65,1326493538515816458,"️20201111 දිනට අදාළ කොවිඩ්19 වෛරසය සම්බන්ධයෙන් වසංගත රෝග විද්‍යා අංශය මඟින් නිකුත් කරන තත්ත්ව වාර්තාව 
             31",2020-11-11 11:54:39
149,0,1331283595739197440,අහිංසක මිනිස්සුන්ට දැන් උසාවි වැහුවට  අයට උසාවි ඇරලා ඇප හම්බ වෙනවා 579       ,2020-11-24 17:08:37
150,1,1331279879795478533,"20201124
කොරෝනා මරණ 4ක් වාර්තා වී ඇති බව තහවුරු කරයි
                  ",2020-11-24 16:53:51
151,2,1331256181428428800,"කාලගුණ වාර්තාව  20201124 
    
    1",2020-11-24 15:19:41
152,3,1331213483568861186,  තෙවැනි ස්ථානයට පත් කරමින් ලොව දෙවැනියට ධනවත්ම පුද්ගලයා වීමට   සමත් වෙයි    895,2020-11-24 12:30:01
153,4,1331147579732717568,රාජ්‍ය සේවා කොමිෂන් සභාවේ සාමාජිකයින් සම්බන්ධයෙන් මනුෂමරික්කාර් ඇසූ ප්‍රශ්න කතානායක වාරණය කරයි 465       ,2020-11-24 08:08:09
154,5,1331088848210649089,"අද මව්බිම යං    
යූත් එකට ටෙක්නෝ ජොලි   වලින් ගොඩයන්නේ කොහොමද
🖋️ ශෙනායා හේවාගම

    0",2020-11-24 04:14:46
155,6,1331048391996968960,"  
බස්නාහිර තෙවන පාසල් වාරය    ",2020-11-24 01:34:00
156,7,1330862992053784579,"අද දින කොරෝනා රෝගීන් 204ක් වාර්තා වෙයි
                   530",2020-11-23 13:17:18
157,8,1330848934793646080,මොකක්ද මේ කියන්නේ         15,2020-11-23 12:21:26
158,9,1330843178040254465,කාලකන්නි මෝඩ වැඩ කරන්න බැහැ කියන ඌන මානසිකත්වයෙන් සිටින ගුරුවන්ගේ අවදානයට මෙය යොමුකළ යුතු නොවේද  මෙවන් දරුවෙක් ඉහලට එසවීමට ඔහුන්ට තිබෙන දැනුම කොච්චරද      ,2020-11-23 11:58:34
159,10,1330830577457573889,හරීන් පාර්ලිමේන්තුවේ දී ජනාධිපතිගෙන් ඉල්ලූ විශේෂ ඉල්ලීම 45       ,2020-11-23 11:08:29
160,11,1330760497700892673, වල ඇති  එකක් නිසාවෙන් අලුතින් පළ කරනු ලැබූ ඇතැම්  පැය 24කින් ස්ව්‍යංක්‍රීයව මැකී නොයන බව වාර්තා වෙයි    452,2020-11-23 06:30:01
161,12,1330755506701545474,අළුතින් ‍ කර ඇති හා විවෘත වන නගර මෙන්න පොලිස් මාධ්‍ය ප්‍රකාශකගේ නවතම නිවේදනය 343       ,2020-11-23 06:10:11
162,13,1330494950451138561,"කුරුණෑගල දිස්ත්‍රික්කයේ තැපැල් කටයුතු තාවකාලිකව අත්හිටුවීම
                    6893",2020-11-22 12:54:50
163,14,1330488705233027072, 7 වලට  සඳහා සහාය ලබාදීමේ කාලසීමාව දීර්ඝ කිරීමට  සමාගම තීරණය කරයි    6,2020-11-22 12:30:01
164,15,1330440668372561921,"කුරුණෑගල දිස්ත්‍රික්කයේ තැපැල් කටයුතු තාවකාලිකව අත්හිටුවීම
                   280",2020-11-22 09:19:08
165,16,1330394194867785729,"කොරෝනා මරණ නමයෙන් පහක් මැරුණේ කලින්  

     19 19 19  3102",2020-11-22 06:14:28
166,17,1330391833365663747,"හෙට පාසල් ආරම්භය ගැන අධ්‍යාපන අමාත්‍යංශය ලේකම්වරයෙන් ප්‍රකාශයක් 
0 
     ",2020-11-22 06:05:05
167,18,1330381938121695233,"කොරෝනා මරණ නමයෙන් පහක් මැරුණේ කලින් 
   19 19 19  593",2020-11-22 05:25:46
168,19,1330381624681361409,"විල්පත්තු තීන්දුවට එරෙහිව රිෂාඩ් ශ්‍රේෂ්ඨාධිකරණයට  
      ",2020-11-22 05:24:31
169,20,1330381321789648897,"වරායේ තදබදයෙන් යුරෝපා නැව් ගාස්තු 50 කින් ඉහල ගිහින්
   19 19 19   ",2020-11-22 05:23:19
170,21,1330341984020598786,යාපනය පෙරපාසල් ගුරුවරුන් සමග ඔවුන්ගේ ගැටලු  සාකච්ඡා කරමින්           5,2020-11-22 02:47:00
171,22,1330226672885518336,මහනායක හිමියන්ට ගෞරව දක්වන්න විපක්ෂ නායක කළ ඉල්ලීමට කතානායක විරුද්ධ වෙයි 000       ,2020-11-21 19:08:47
172,23,1330052397406822400,"හැටෙන් ගියොත් තරුණයන්ට රැකියා ප්‍රශ්න 
    2021 18",2020-11-21 07:36:17
173,24,1330052172785082369,"අටුලුගමට යළිත් අගුළු වැටෙයි
  19   45",2020-11-21 07:35:23
174,25,1330023745168130050,"උණ බලන්නත් ඩ්‍රෝන ගන්න හදයි
   19   0",2020-11-21 05:42:26
175,26,1330003485660565506,"හෙරොයින් කිලෝග්‍රෑම් 100ක් සමග සැකකරුවන් 03ක් අත්අඩංගුවට

   0482

          100 ",2020-11-21 04:21:55
176,27,1329849165225070594,හිරේ දැම්මයි කියලා මේ වන්ෂොට්ගේ කට නවත්තන්න බෑ        ,2020-11-20 18:08:43
177,28,1329831909677993986,"මිලදී ගැනීමට දැන්ම අමතන්න
විජයසිරි ගිෆ්ට් සෙන්ටර් පානඳුර
038  2232153

            ",2020-11-20 17:00:09
178,29,1329763934794989573, පරිශීලකයන් හට ඉදිරියේදී   කිරීමට පෙර  කිරීමට විශේෂාංගයක් හඳුන්වාදීමට  ආයතනය කටයුතු කරන ලකුණු    8,2020-11-20 12:30:02
179,30,1329682981242494976,ජනාධිපති තුමා ජාතිය ඇමතීම කලේ 69 ලක්ෂයට විතරයි 3       ,2020-11-20 07:08:21
180,31,1329637646566453249,"මහජන සේවයේදී පොතේ නීතියට උඩින් යාම වරදක් නොවේ  ලලිත් වීරතුංග    

15",2020-11-20 04:08:13
181,32,1329579360269963267,අපේ  වෙන්නේ එකේ අනිත් පැත්ත  ගුරු සංගම් පිනට කන්න බලාගෙන ඉන්නවා  බලධාරීන් පළමුව  වහගත්තා මේ රටේ හැම දරුවෙක්ම මේ රටේ අද්‍යාපනය අවුරුද්දක් පස්සට යැවුවා  ජනාධිපතිතුමා මීටත් වඩා තද විදියට මේ ගැනනම් සිතිය යුතුමය  පාසල් විවුර්ත විය යුතුමය ,2020-11-20 00:16:36
182,33,1329579233908121601,අපේ  වෙන්නේ එකේ අනිත් පැත්ත  ගුරු සංගම් පිනට කන්න බලාගෙන ඉන්නවා  බලධාරීන් පළමුව  වහගත්තා මේ රටේ හැම දරුවෙක්ම මේ රටේ අද්‍යාපනය අවුරුද්දක් පස්සට යැවුවා  ජනාධිපතිතුමා මීටත් වඩා තද විදියට මේ ගැනනම් සිතිය යුතුමය  පාසල් විවුර්ත විය යුතුමය ,2020-11-20 00:16:06
183,0,1357667793454305287, එක හරහා   එක හා හුස්ම ගැනීමේ වේගය මැනීමේ නව පහසුකමක්  දුරකථන වලට එකතු කිරීමට  සමාගම කටයුතු කරන ලකුණු    15,2021-02-05 12:30:00
184,1,1357650848956973058,"කැළණිවැලි දුම්රිය මාර්ගයේ යන එන අයට සුබ පුවතක්

     
57",2021-02-05 11:22:40
185,2,1357617932444917766,"මිහිඳු නිවහන නිවාස වැඩසටහන ගරු අග්‍රාමාත්‍ය මහින්ද රාජපක්ෂ මැතිතුමාගේ  ප්‍රධානත්වයෙන් පෙබරවාරි 07 වැනිදා  පෙව 0930 ට මොණරාගල සියඹලාණ්ඩුව බුද්ධම දී ඇරඹේ
           50",2021-02-05 09:11:53
186,3,1357617824622137349,"හයිලෙවල් මාර්ග තදබදය‍ට පිළියමක් ලෙස කැළණිවැලියට නව දුම්රියක්
හෝමාගමින් පිටත් වීම පෙරවරු 700ට 

           5",2021-02-05 09:11:27
187,4,1357587328747847681,"ශ්‍රී ලංකාවේ කොවිඩ්19 ආසාදිතයින් වාර්තාවීම  දිස්ත්‍රික්ක ව්යාප්තිය  20210204
                   0",2021-02-05 07:10:16
188,5,1357587283109703681,"ශ්‍රී ලංකාවේ කොවිඩ්19 ආසාදිතයින් වාර්තාවීම  දිස්ත්‍රික්ක ව්යාප්තිය  20210204
                   8",2021-02-05 07:10:05
189,6,1357563007858008064,"හුදකලා බව ඉවත් කිරීම හා අලුතින් පැනවීම සම්බන්ද නිවේදනය
                   ",2021-02-05 05:33:38
190,7,1357530136501866497,"🇱🇰 රට ගොඩනගන හොඳ නායකයෙක් එනකන් ආණ්ඩු පෙරළනවා මේ රටේ ජනතාව  මහාචාර්ය නන්ද ධර්මරත්න 
️ 95
​ ​ ​ ​​ ​​ ​​​  1​​​ ",2021-02-05 03:23:00
191,8,1357375677436108801," 20210204 
73 වන නිදහස් දින කතෝලික දේව මෙහෙය බොරැල්ල සියළු සාන්තුවරුන්ගේ දෙව්මැදුරේදී සිදුකෙරිණ
     
 95",2021-02-04 17:09:14
192,9,1357312955465928704,2017 වර්ෂයේදී නිකුත් කළ  ජංගම දුරකථන 4ක් සඳහා   ලබාදීම නතර කිරීමට  සමාගම කටයුතු කරයි    42,2021-02-04 13:00:00
193,10,1357275207577214979,"  සඳහා   එකක් 
නිළ වශයෙන් නිකුත් කිරීමට  සමාගම කටයුතු කරයි    19",2021-02-04 10:30:01
194,11,1357109231456038914,"අද පස්වරු 8 වන විට කොවිඩ් 19 ප්‍රතිශක්තිකරණ වැඩසටහනේ ප්‍රගතිය 

      
 19      8",2021-02-03 23:30:29
195,12,1356934590586376192,"️ලහිරු තිරිමාන්න හා මිකී ආතර් කොවිඩ් පොසිටිව් තත්වයට පත්ව ඇතිබව ආරන්චිමාරග සදහන්කරනව 
 
         
   

 


    19  3",2021-02-03 11:56:31
196,13,1356871252468711425,නැඟෙනහිර ජැටිය රැකගැනීම 2015 විජාතික කුමන්ත්‍රණයට එරෙහි ජයග්‍රහණයක්  ගෙවිඳු 2       8875,2021-02-03 07:44:50
197,14,1356843064694874113,"රංජන්ගේ මැම්බර්  20210203

      සෞභාග්‍යයේදැක්ම  
1
 
   61",2021-02-03 05:52:50
198,15,1356832571032817664,"බංග්ලාදේශ මහ කොමසාරිස්තුමා අග්‍රාමාත්‍ය මහින්ද රාජපක්ෂ මහතා හමුවෙයි
              ",2021-02-03 05:11:08
199,16,1356831544913108994," මාධ්‍ය නිවේදනය  20210202 
 ජනමාධ්‍ය අමාත්‍යාංශය 
     ",2021-02-03 05:07:03
200,17,1356824367607541760," මාධ්‍ය නිවේදනය 
ජාතික නිදහස් දින උළෙලට සහභාගී වන මාධ්‍යවේදීන්ගේ  පරීක්ෂණ සිදුකිරීම ඊයේ 03 දින පැවැත්විණි
     
 31",2021-02-03 04:38:32
201,18,1356816819789705223,මම උදේ නැගිට්ටම ජංගි කොටයක් ගහගෙන යන්නේ බල්ලෙක් නාවන්නඇමති විමලවීර කිව්ව කතාව 4       ,2021-02-03 04:08:32
202,19,1356809831466881024,"ශ්‍රී ලංකාවේ කොවිඩ්19 ආසාදිතයින් වාර්තාවීම  දිස්ත්‍රික්ක ව්යාප්තිය  20210202
                   50",2021-02-03 03:40:46
203,20,1356809749854121985,"ශ්‍රී ලංකාවේ කොවිඩ්19 ආසාදිතයින් වාර්තාවීම  කොළඹ දිස්ත්‍රික්ක ව්යාප්තිය  20210202
                   6",2021-02-03 03:40:27
204,21,1356560111431516161,දුමින්ද සිල්වා නිදහස් වෙනවාද නැද්ද ආණ්ඩුවේ මන්ත්‍රීවරු දුන්න පිළිතුර 356       ,2021-02-02 11:08:28
205,22,1356488670992363521,"2021  02 01 ස්වාධීන  රූපවාහිනී ප්‍රවෘත්ති 

        5",2021-02-02 06:24:36
206,23,1356472135032700929,"ශ්‍රී ලංකාවේ කොවිඩ්19 ආසාදිතයින් වාර්තාවීම  කොළඹ දිස්ත්‍රික්ක ව්යාප්තිය  20210202
                   5421207",2021-02-02 05:18:53
207,24,1356472030837809152,"ශ්‍රී ලංකාවේ කොවිඩ්19 ආසාදිතයින් වාර්තාවීම  දිස්ත්‍රික්ක ව්යාප්තිය  20210202
                   4608",2021-02-02 05:18:28
208,25,1356436673085788163,"ලෝක අතෙත් බිම් දිනය අදට යෙදී තිබේ
මෙවර තේමාව තෙත් බිම් හා ජලය

             2 997061",2021-02-02 02:57:58
209,26,1356182661564411907,ආණ්ඩුව අත ගහපු හැමදේම අවුල් කරන් තියෙන්නේ 81       ,2021-02-01 10:08:37
210,27,1356161771460046850,"ශ්‍රී ලංකාවේ කොවිඩ්19 ආසාදිතයින් වාර්තාවීම  දිස්ත්‍රික්ක ව්යාප්තිය  20210201
                   708",2021-02-01 08:45:37
211,28,1356161734512431106,"ශ්‍රී ලංකාවේ කොවිඩ්19 ආසාදිතයින් වාර්තාවීම  දිස්ත්‍රික්ක ව්යාප්තිය  20210201
                   7",2021-02-01 08:45:28
212,29,1356160189850939392,"කොළඹ වරායේ නැගෙනහිර ජැටිය අන්සතු කරන්නේ නෑඅග්‍රාමාත්‍ය මහින්ද රාජපක්ෂ මහතා
              0",2021-02-01 08:39:20
213,30,1356152352974237696,නැගෙනහිර පර්යන්තය ඉන්දියාවට දීමට විරෝධය පාමින් මහා සංඝරත්නය දහවල් දානය ප්‍රතික්ශේප කරමින් විරෝධතාවයක 5       ,2021-02-01 08:08:11
214,31,1356127047748251648,"පොලිස් නිලධාරීන්ට කොවිශීල්ඩ් ඔක්ස්ෆර්ඩ් ඇස්ට්‍රාසෙනෙකා එන්නත එන්නත් කිරීම නාරාහේන්පිට පිහිටි පොලිස් රෝහලේදී ඊයේ 31 ඇරඹිනි

19    
      ",2021-02-01 06:27:38
215,32,1356095656734064640,"මියන්මාර් පාලනය හමුදා පාලනය යටතට
අවුන් සාන් සුකී හමුදා අත්අඩංගුවට 
",2021-02-01 04:22:54
216,33,1356060489051156481,"රංජන්ගේ මැම්බර්  20210201

    19 19 19   1 
1
 
   6152",2021-02-01 02:03:09
217,34,1355909330885890050,"️️20210131️️
අද දින කොරෝනා මරණ 3ක් වාර්තා වූ බව තහවුරු කරයි
                   ",2021-01-31 16:02:30
218,35,1355899154770370566,"️️20210131️️
අද දින මේ වන විට තවත් කොවිඩ්19 ආසාදිත රෝගීන් 486ක් වාර්තා වේ
                   ",2021-01-31 15:22:04
219,36,1355870596840751109,"️️20210131️️
අද දින මේ වන විට කොවිඩ්19 ආසාදිත රෝගීන් 351ක් වාර්තා වේ
                  4",2021-01-31 13:28:35
220,37,1355859412225843201,වාර්තාව    වෙතින්,2021-01-31 12:44:09
221,38,1355855854793187328,සිය සමාගමට එරෙහිව ගෙන ආ වාරණ නියෝගය සම්බන්ධයෙන් එක්සත් ජනපද රජයට එරෙහිව නඩු පැවරීමට  සමාගම කටයුතු කරයි    9,2021-01-31 12:30:01
222,39,1355851730999771138,"හුදකලා බව ඉවත් කිරීම සම්බන්ධ නිවේදනය

                   8",2021-01-31 12:13:37
223,40,1355842948408221699,"කොළඹ වරායේ නැගෙනහිර පර්යන්තය විකුණන්නේ හෝ බදු දෙන්නේ නෑඅග්‍රාමාත්‍ය මහින්ද රාජපක්ෂ මහතා

              45",2021-01-31 11:38:43
224,41,1355816947879960577,"විශේෂ මාධ්‍ය සාකච්ඡා හෙට01 දින  තාක්ෂණය ඔස්සේ      ෆේස්බුක් පිටුව ඔස්සේ පෙව 0930 හා 1000 ට සජීවිව බලාපොරොත්තු වන්න
            548",2021-01-31 09:55:24
225,42,1355792891717808131,"ශ්‍රී ලංකාවේ කොවිඩ්19 ආසාදිතයින් වාර්තාවීම  කොළඹ දිස්ත්‍රික්ක ව්‍යාප්තිය  2021 ජනවාරි 30
                   7",2021-01-31 08:19:49
226,43,1355792768426258441,"ශ්‍රී ලංකාවේ කොවිඩ්19 ආසාදිතයින් වාර්තාවීම  දිස්ත්‍රික්ක ව්‍යාප්තිය  2021 ජනවාරි 30
                   97",2021-01-31 08:19:20
